Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Target
0.00044500828,0.0030899048,0.0010712743,3.7445397,0.059733093,2.2351742e-06,3.1407356,7.5247517,0.002082616,0.02152345,7.2959665e-05,0.0,0.00025963783,0.0076976717,5.9176774,0.007627149,0.0003520608,0.00050244184,4.2266965,89.66762,0.09932677,5.030632e-05,5.630851e-06,615.06226,113.76482,0.064255044
1.9998732,1058.9454,1.6820151,0.07242113,728.57666,0.9995775,0.0070646405,1.2701231,0.004447371,0.07146184,0.36275446,4.172325e-08,0.5906965,0.0044254363,5.8178015,0.00072814524,0.9955456,0.0005059561,0.0013921228,84.03572,0.0031276243,3.7237906,4.0163765,594.5841,463.42828,19.574358
0.057964265,1032.9939,1.3468487,0.302881,609.17145,0.9940313,0.20586997,10.063252,0.013502538,0.057660062,0.35556924,0.6968545,0.50737005,0.0147330165,5.8812947,0.00031953902,0.7873311,0.0018208348,0.025349796,83.87787,0.018062025,3.3546271,4.00406,602.0893,408.07108,427.38953
1.9761602,1014.4645,1.8316423,0.6754145,697.6381,0.9871192,0.29207766,19.358025,0.06157607,0.062187243,0.32028857,4.787743e-05,0.50824535,0.014481366,5.909879,0.007484041,0.9179536,0.0046223863,0.30233434,84.41867,0.009636566,3.1741493,3.8691225,610.9756,376.6005,84.55637
0.0058199167,1034.5695,1.329982,0.35811216,632.78876,0.9926791,0.50043464,9.259086,0.016520798,0.054365367,0.34871483,0.69990313,0.5081493,0.020771354,5.898568,0.00044579356,0.7597883,0.002643582,0.054996602,83.752235,0.020398257,3.4497008,3.99805,602.83734,381.97958,605.01666
0.030990958,1070.2596,1.1126479,0.012753904,576.846,0.9999404,0.0005617738,0.13490945,0.0007568896,0.07735286,0.43712422,0.6960715,0.46116295,0.0036394,5.7810526,4.7236682e-07,0.88145626,6.725341e-05,8.824468e-07,83.36449,0.0071364217,3.486218,4.0199695,567.5196,527.5484,224.72874
1.9835057,1029.7162,1.5635471,0.31547248,687.24054,0.9939996,0.11062026,10.795083,0.018737733,0.05980454,0.34060797,0.00014624,0.5263391,0.008942753,5.8896723,0.002029167,0.8799903,0.0023603046,0.05494706,84.09248,0.008268299,3.4380724,3.9735863,600.6133,402.37225,96.55303
0.0020196438,0.026296377,0.0033604503,3.950776,0.24703294,2.3514032e-05,4.6997085,9.13712,0.0029051304,0.027013768,0.00026354313,2.0861625e-08,0.00076899526,0.010191381,5.9081297,0.009874465,0.0012534081,0.00080798176,4.2189703,89.62194,0.08914347,0.00031745434,4.576564e-05,607.22675,119.277534,0.3672535
0.00017744303,1075.2283,0.9771411,0.0060021877,521.3462,0.9999897,0.00019073486,0.03368646,0.00033846498,0.08081609,0.44320387,0.6999976,0.46406037,0.0027745664,5.766442,5.9604645e-08,0.9178547,1.3824403e-05,0.0,83.17768,0.0052676965,3.661459,4.019997,557.96704,530.5562,436.8855
1.7210181,1019.7811,1.4699891,0.37828833,651.8361,0.9896724,0.20872056,13.966573,0.02088058,0.05519585,0.34255314,0.0274849,0.51284397,0.011970967,5.921895,0.001444693,0.82579654,0.003099856,0.0797244,84.05978,0.012621976,3.365357,3.958652,601.7115,391.01837,216.72972
0.012436211,1006.3579,1.4205897,0.60504675,621.00476,0.9862499,1.3264239,17.385086,0.03246954,0.049547426,0.32324436,0.6997707,0.49457818,0.027685195,5.931109,0.0016209021,0.75947016,0.0061180573,0.25754562,83.905334,0.025464728,3.3694608,3.952615,607.7889,357.4625,605.225
0.7964232,1037.6493,1.3932705,0.23965985,634.8315,0.9959394,0.07726252,7.335722,0.0089812875,0.06277538,0.36545625,0.37234488,0.51586807,0.013505578,5.866975,0.00027379245,0.827791,0.0014136198,0.009118449,83.899635,0.012987253,3.3583207,4.0093412,592.47656,434.94427,220.46346
1.9987048,1056.2532,1.4078233,0.05439371,697.7642,0.9996463,0.003477931,0.93564004,0.0032181144,0.07213822,0.3778519,1.7106534e-06,0.5418784,0.0032246113,5.8174834,0.0001759246,0.91102284,0.0004478523,0.00032108455,83.818886,0.0039432817,3.573142,4.0179305,585.889,478.31055,31.675783
1.935321,1058.0071,1.3791134,0.06728917,669.4765,0.99945676,0.0042557716,1.2361822,0.0031562746,0.07219535,0.39043343,0.0008899152,0.52626973,0.004966557,5.8264556,6.144792e-05,0.88406694,0.00039907516,0.00031162976,83.74306,0.006408998,3.4775207,4.0184684,578.6287,486.06223,72.36273
1.9911506,1040.9918,1.460609,0.22465587,687.35657,0.9973309,0.03235638,5.1095977,0.008930236,0.06270439,0.3462881,6.629825e-05,0.54214483,0.006778568,5.883444,0.0008201391,0.88343596,0.0012622955,0.012597306,83.98826,0.0070534986,3.4924326,4.0049114,596.9442,422.59726,75.201996
1.9489691,1018.10504,1.5260067,0.34210086,676.5091,0.9919622,0.17995983,14.550605,0.022652924,0.05868406,0.33414626,0.0009656012,0.521277,0.010956138,5.9174333,0.002292347,0.87522674,0.0032842907,0.0862859,84.07623,0.011723571,3.3660376,3.9566183,599.3736,394.68436,137.19676
3.194809e-05,1053.646,1.1057514,0.14946908,661.9884,0.9974951,0.38167983,2.837498,0.010784775,0.055353455,0.33495373,0.6999999,0.48096696,0.02406469,5.8510723,0.0002372384,0.71627635,0.0015271589,0.01874191,83.59443,0.016491162,3.6399848,4.014282,597.46313,363.07962,728.464
0.0066874027,0.43358445,0.014330506,5.005483,1.5667143,0.00046619773,6.3146234,19.294487,0.009457082,0.04168977,0.001293711,7.301569e-07,0.00348351,0.018472224,5.9020514,0.015956698,0.0066735507,0.0019417795,4.198453,89.55743,0.08214454,0.0032086372,0.0007286561,603.90967,131.55988,2.8212771
5.9604645e-07,1070.2643,0.9594637,0.046269596,665.9305,0.99966353,0.090670586,0.5473095,0.0042420626,0.06498109,0.38220307,0.7,0.45313168,0.013168633,5.80937,2.4996698e-05,0.70541,0.00036963314,0.00073545636,83.29305,0.0127088735,3.779169,4.019485,583.2614,399.07407,779.2947
1.98315,1053.5242,1.4106994,0.10146797,677.0626,0.9993863,0.005763769,1.5403602,0.0035589337,0.07122219,0.3761696,0.00010017752,0.5336348,0.0052841306,5.8324633,0.00015530587,0.8989353,0.00051946583,0.00063208403,83.84208,0.0064382916,3.4768162,4.01743,585.18866,472.98184,55.261234
1.7594652,1012.9227,1.5299926,0.46386868,661.33527,0.9881513,0.26660562,17.28279,0.025093377,0.054843266,0.33928478,0.016766738,0.511528,0.012331277,5.925844,0.0020425334,0.83640474,0.0035059794,0.11210289,84.062126,0.012405208,3.3503628,3.951365,602.1069,386.6027,200.6666
0.0009915233,0.021275282,0.003057897,4.8021317,0.30316323,2.130866e-05,3.9067566,10.102993,0.0040495396,0.027965313,0.00019048751,0.0,0.00071866513,0.009458631,5.9151134,0.011348709,0.00096664426,0.00079978287,4.224112,89.645096,0.09998759,0.00021445751,3.3785105e-05,610.8487,119.720955,0.19826019
0.004914999,0.23225784,0.010850161,5.0509853,1.1082635,0.00024360418,5.345331,16.148739,0.0072033405,0.039588667,0.00078289746,2.503395e-07,0.0025232316,0.0149691105,5.898082,0.015224087,0.0045086564,0.0015325582,4.2105145,89.58696,0.07885677,0.0017777681,0.0004044628,606.86633,127.388916,1.6759251
1.9994434,1053.2942,1.6767097,0.12486428,713.00183,0.99894243,0.017179549,2.1372814,0.007525474,0.068418555,0.35294178,5.00679e-07,0.568358,0.006074339,5.8390746,0.0012893096,0.9502554,0.0008318016,0.0055065937,84.020996,0.0040119626,3.6679425,4.0115347,597.5161,447.57535,32.881084
1.9988351,1036.4648,1.8357234,0.19464642,732.75745,0.9969663,0.051127374,5.081238,0.033507615,0.065079845,0.33111653,1.8775464e-07,0.5525939,0.007688254,5.8550262,0.0048077134,0.9217088,0.0019979721,0.062256366,84.23078,0.004961042,3.5510712,3.9787617,610.8051,426.56024,27.807701
0.18321425,1024.3666,1.4271042,0.4021749,619.3547,0.98857474,0.3879726,14.715456,0.017770857,0.055487752,0.35433868,0.6849207,0.5029442,0.019132257,5.910873,0.000787805,0.7978425,0.0032034882,0.068441816,83.89686,0.018226922,3.3565445,3.9783492,604.20795,400.05783,385.13098
1.9949561,1043.4292,1.5156395,0.17663091,693.4057,0.99751985,0.035719573,4.699452,0.0095644295,0.06409387,0.34731135,2.0694733e-05,0.5406093,0.0063150823,5.8736777,0.0010115921,0.87405205,0.0013610792,0.014175751,84.11441,0.006768226,3.5105186,4.0017247,598.8148,423.2375,59.15923
2.503395e-06,1074.1755,0.82858926,0.015263259,562.1905,0.99996555,0.001861155,0.09469658,0.0008343756,0.07383043,0.42676756,0.7,0.44483995,0.0031714737,5.7721696,5.722046e-07,0.7671385,3.2877622e-05,2.2691488e-06,83.18248,0.0059507047,3.686783,4.01998,570.37006,487.1865,673.9642
0.11628491,1045.8666,1.2533084,0.13049543,615.11,0.99816513,0.034318864,3.4684145,0.0060454607,0.06511865,0.38398445,0.68663895,0.49571067,0.009743303,5.8488545,5.5213273e-05,0.8080331,0.000801422,0.0016876165,83.70498,0.012787999,3.3965487,4.016525,590.6877,460.73315,306.69742
1.9822017,1023.64166,1.7427925,0.5033538,690.96155,0.99067366,0.2223,16.880224,0.046374947,0.06088088,0.33168444,5.5637956e-05,0.5202471,0.01195249,5.89835,0.0059163123,0.91763985,0.003789473,0.20482536,84.277794,0.008193323,3.2745063,3.9092686,610.4164,385.0213,93.45064
0.0020619035,1070.6228,1.0392942,0.0103622675,567.2936,0.9999647,0.00048428774,0.10525882,0.0006828904,0.076134644,0.43749762,0.69994557,0.4537577,0.003489077,5.775389,2.4586916e-07,0.87926865,4.535794e-05,6.303191e-07,83.23432,0.0067554954,3.5544991,4.0199847,565.8285,524.909,362.26065
6.92606e-05,1056.5834,1.0753753,0.14046282,640.83136,0.99820375,0.23003668,2.3212025,0.008097261,0.059408158,0.35421002,0.6999997,0.4945871,0.01664257,5.835546,0.00014187694,0.7115139,0.0012681735,0.007919707,83.504105,0.013471077,3.6292775,4.0162053,592.92035,383.85248,708.7331
0.005098164,0.160321,0.007896066,4.359506,0.74275106,0.00015479326,5.4440336,14.32927,0.0049479604,0.034257255,0.0007079637,2.0861626e-07,0.0019190311,0.013067007,5.892868,0.013029161,0.0033538819,0.0012592664,4.2065167,89.59159,0.0749623,0.0014742613,0.00023805321,606.1362,124.25261,1.3789985
0.0012885928,1059.3092,1.12185,0.13490021,596.62,0.9988816,0.04605949,2.102195,0.0057515204,0.06382812,0.37284553,0.6999713,0.51547354,0.009311318,5.828244,5.8859587e-05,0.76425666,0.00056207983,0.0015814707,83.58838,0.01184989,3.5255032,4.0180173,590.84326,428.05908,537.0193
1.9958315,1033.7455,1.7112905,0.22378415,707.26154,0.9964788,0.08351505,7.9315157,0.022641063,0.06291364,0.33751813,9.095669e-06,0.5473887,0.008993536,5.879843,0.0029535696,0.8912859,0.0023869635,0.045103997,84.07798,0.0069971965,3.5003953,3.9871233,606.1995,410.51236,55.560177
0.00011527538,1061.0334,1.0928841,0.12189448,609.9647,0.9989016,0.10523498,1.854955,0.00642401,0.0626624,0.36978528,0.6999993,0.5077311,0.012434781,5.8307467,7.321984e-05,0.73399997,0.00064578356,0.0025807787,83.50878,0.013739048,3.6128154,4.0179276,590.4351,406.88443,679.71466
0.0062400103,0.3790927,0.014382452,5.11968,1.6096497,0.0003964603,5.8960767,16.825468,0.008945465,0.041424986,0.0009695053,6.67572e-07,0.0031255006,0.018034846,5.904749,0.01580127,0.0059080124,0.0016959235,4.204606,89.57291,0.082563944,0.0028231144,0.00061448157,604.1601,129.54956,2.8665926
0.0927546,1046.5817,1.2873367,0.17485172,607.74475,0.9974935,0.056746602,4.286161,0.008142203,0.06310203,0.3721324,0.69267255,0.51256293,0.012369096,5.85563,0.00010038167,0.8064114,0.0009618303,0.003310688,83.76848,0.014247383,3.4039698,4.015148,597.18536,440.89816,356.9395
1.9909655,1034.5247,1.5624897,0.25607795,692.2891,0.99519217,0.08801073,9.207547,0.017624676,0.06078099,0.34333703,4.595816e-05,0.53422123,0.008223325,5.888574,0.0022575348,0.87331975,0.0023016173,0.045328643,84.127815,0.0073807957,3.4491646,3.98083,601.01416,403.98444,82.84121
1.2397076,1042.5884,1.3904753,0.26706308,646.6067,0.9958288,0.09982586,7.6062317,0.010449022,0.061139345,0.35596144,0.15704168,0.52921486,0.0110607445,5.882757,0.00044884384,0.8404767,0.0016649637,0.011066639,83.92247,0.011571792,3.4005783,4.004357,593.8035,421.77573,204.50537
0.0026942492,0.03382802,0.0030025542,3.4170403,0.28016955,2.926588e-05,3.967917,8.40818,0.0022017658,0.024695482,0.0002814883,2.0861625e-08,0.0006864071,0.008913606,5.9001436,0.009511003,0.0010845542,0.000666112,4.2156353,89.6248,0.07908279,0.00038564205,4.3010117e-05,606.86066,118.4834,0.3239289
0.0070866346,0.30403376,0.010589272,4.1592627,1.1661148,0.00027513504,6.3027544,16.333805,0.0057166517,0.035845153,0.0010172952,4.3809413e-07,0.0026703835,0.014900535,5.899652,0.013332385,0.0048167408,0.0014978055,4.197683,89.57521,0.07994089,0.002303362,0.00044016482,601.9216,128.17969,2.229614
1.9895272,1034.1735,1.4826059,0.19953847,682.9184,0.9969462,0.0390172,5.7484226,0.010099411,0.06157119,0.34506032,7.460117e-05,0.53751135,0.006480664,5.8756595,0.0009266421,0.8826408,0.0013397575,0.018716192,84.0594,0.0066238316,3.449553,4.001946,598.0252,417.2663,79.50347
1.9078988,1023.09796,1.5640208,0.4047647,675.919,0.99043524,0.2185002,12.109837,0.025369644,0.05714786,0.3353004,0.0026274384,0.5174354,0.012301415,5.9136653,0.0022857815,0.8591007,0.0038909484,0.0740301,84.066025,0.011377003,3.315024,3.9525087,600.2606,394.64807,154.26541
1.9939421,1028.2434,1.6872365,0.2503559,700.7413,0.99549174,0.09010732,8.762333,0.02102083,0.061798833,0.33676288,1.6897917e-05,0.5526658,0.0085680485,5.878055,0.002708727,0.8986773,0.0025267645,0.05582535,84.11753,0.007041718,3.4486032,3.9798393,604.4072,408.733,64.32038
4.7683716e-07,1067.9762,1.0206796,0.07849187,700.95306,0.99892175,0.37621707,1.1457214,0.0071052313,0.055120856,0.34992847,0.7,0.43832046,0.023259163,5.8462763,0.00014171004,0.73152995,0.0008985403,0.007229382,83.43223,0.01742491,3.7405777,4.016605,603.91406,351.49316,789.92725
0.26647317,1024.4458,1.4217551,0.37375242,622.14233,0.988822,0.3442377,13.79205,0.019679368,0.055439703,0.35463166,0.6692664,0.5019145,0.016294152,5.912794,0.0007376283,0.79045683,0.0028491549,0.07824252,83.874146,0.017766764,3.339091,3.9799695,603.57043,398.4011,378.6189
1.1096495,1039.1125,1.3810434,0.25942922,650.5589,0.99531126,0.09278655,7.756248,0.01204592,0.06110506,0.35666183,0.19018032,0.51860815,0.010122389,5.8833256,0.00039928258,0.8281306,0.0016335285,0.014704336,83.94278,0.011129008,3.3691688,4.003523,593.57214,425.47803,215.80952
1.8700485,1041.3408,1.4302499,0.23382455,662.5233,0.9970063,0.046907365,5.073675,0.009727389,0.0632217,0.3583081,0.004427254,0.52955675,0.008993417,5.8673377,0.00050795975,0.8598932,0.0012415901,0.00716988,83.95515,0.009472935,3.4301639,4.006887,592.2684,435.30536,122.109146
0.9931608,1040.4866,1.3699943,0.23577362,644.93835,0.99626684,0.06868094,5.364564,0.008705467,0.063587286,0.36473387,0.2563616,0.516957,0.010740489,5.86889,0.00022477508,0.83863103,0.0014457632,0.007349773,83.922104,0.011946845,3.382212,4.0096245,590.2164,438.63828,225.24777
1.8833395,1015.00934,1.6373286,0.5501121,660.2629,0.9878478,0.34127533,20.97781,0.032858074,0.056070894,0.32740504,0.0036498874,0.5173906,0.013992339,5.923774,0.0036904379,0.87584966,0.0042959307,0.21037494,84.05922,0.011856643,3.2645335,3.9055505,603.97064,375.5905,173.50433
0.011353254,0.65042496,0.011987776,1.7780318,1.4101186,0.001447171,5.841079,6.537518,0.0018975139,0.026480293,0.0014613592,8.136034e-06,0.003771782,0.009813398,5.8767815,0.010361621,0.005304903,0.00080321194,4.0929475,89.51969,0.069632605,0.00493598,0.0009186673,594.21014,122.25174,11.201638
1.5767636,1044.9906,1.4261793,0.20383298,653.77277,0.9970562,0.05390793,4.871793,0.007489234,0.06280897,0.36390063,0.048809238,0.5212961,0.00957644,5.8714175,0.0002831757,0.85557884,0.0013233433,0.007500167,83.94851,0.010561944,3.39755,4.009539,588.91626,439.23236,173.83809
1.9904763,1045.6224,1.4660103,0.17359406,691.58734,0.99859023,0.018848479,3.3517027,0.006903231,0.065090194,0.3508041,5.248785e-05,0.5462172,0.005310178,5.857323,0.00048907695,0.8967439,0.0009543428,0.0044847205,83.99493,0.0062043276,3.4779587,4.01167,594.1172,437.07266,63.437042
1.9900806,1061.4237,1.2895031,0.024142861,662.5389,0.99991953,0.00037550926,0.21182656,0.0012512803,0.081655346,0.41758436,3.1647087e-05,0.50400186,0.0024126768,5.791523,1.0745227e-05,0.8766994,0.0001439023,8.194149e-06,83.5126,0.004216598,3.5361545,4.019818,564.7245,518.26556,36.877747
0.044327617,1023.83105,1.3787178,0.39313287,611.3872,0.9893564,0.49748868,11.83571,0.016854465,0.055032235,0.3481039,0.6983394,0.4999717,0.018542916,5.9073524,0.0005864173,0.7723927,0.0036940202,0.07031777,83.90907,0.019185778,3.3623412,3.985403,604.47015,395.28812,491.40292
1.9976456,1051.8855,1.387491,0.08850247,689.9504,0.99934536,0.005736947,1.3518578,0.0041597486,0.0702924,0.37191415,4.8190354e-06,0.5367813,0.003741771,5.8360233,0.00025721936,0.8859797,0.0005759436,0.0009297207,83.85074,0.0047569345,3.5486267,4.0167875,587.4393,467.46918,42.951874
0.014226794,1.515212,0.026207238,3.8256197,3.225633,0.0020307004,7.28741,15.781497,0.008156836,0.042483002,0.0023705172,4.1931867e-06,0.005308294,0.019460201,5.902233,0.016468365,0.011066759,0.001972015,4.1618347,89.53401,0.085595846,0.008024573,0.00187711,593.0201,136.06183,8.966054
0.002196908,0.053075552,0.004768431,4.4570165,0.4529664,4.7326088e-05,4.8954053,13.147845,0.004796207,0.031313334,0.00035658656,6.2584874e-08,0.001123929,0.012505025,5.910146,0.011810598,0.001798898,0.0011418951,4.218619,89.614876,0.08678473,0.00052571297,9.2849135e-05,609.58606,123.271126,0.4820226
0.0041823983,1067.0941,1.1317205,0.029072165,572.31024,0.99985147,0.0029370189,0.4444322,0.0015955567,0.073030725,0.41877106,0.6998101,0.4920239,0.005314231,5.789234,2.8029085e-06,0.8351478,0.00012245595,1.7648936e-05,83.428185,0.0091652265,3.5448496,4.019861,579.88306,503.07068,381.38553
1.9966415,1046.1896,1.4644083,0.1361385,693.3784,0.9989039,0.012022257,3.1830704,0.0062036514,0.06606293,0.35848308,1.0597706e-05,0.5497259,0.0051167607,5.8456073,0.00058479456,0.89101666,0.0009368762,0.0044484143,84.01128,0.0050621117,3.5258393,4.012581,595.3626,438.05994,53.104984
1.9945128,1026.9276,1.8172978,0.39253533,719.23926,0.99362504,0.10946393,9.8359,0.056499004,0.062998936,0.32943335,1.960993e-06,0.5287239,0.009941906,5.870962,0.0065045194,0.895928,0.002746716,0.13029553,84.291176,0.0068623675,3.3606176,3.9389935,615.32513,399.01672,43.641335
0.006358087,1.1907077,0.03017351,6.134592,4.2473373,0.0016046464,5.9349937,23.938965,0.020014226,0.052721094,0.0016895467,6.467104e-07,0.0064650537,0.018679261,5.895129,0.022034185,0.012923944,0.00253755,4.204692,89.56179,0.07141046,0.005603075,0.0022899592,605.67224,138.24988,4.8270993
1.2502427,1056.5852,1.3008955,0.07625371,631.1954,0.99934685,0.007122755,1.2562158,0.0027504861,0.07272235,0.39786005,0.0919515,0.49786434,0.006616056,5.8223186,3.2643973e-05,0.85478723,0.00046886594,0.00016980797,83.69403,0.00867356,3.4693198,4.0188174,574.8469,492.9015,139.87714
0.0021422505,0.14030099,0.008154631,5.0904603,0.9303722,0.000130862,4.09008,13.77898,0.0084062815,0.041560013,0.0004533863,4.172325e-08,0.0019309998,0.011372268,5.8830585,0.016884262,0.0032722293,0.0012591747,4.218514,89.629875,0.06309578,0.0009357929,0.00022619247,611.3504,123.200645,0.81916314
0.0032604933,0.39737463,0.017204136,5.8114486,2.2152877,0.00052556396,3.9944232,16.1721,0.01589948,0.048238255,0.0007667756,1.0430813e-07,0.003810811,0.01354605,5.8945885,0.019751882,0.006034434,0.0016492968,4.216389,89.604744,0.074802995,0.0023200512,0.0007541746,610.25916,128.83975,1.721141
0.0045196414,1041.3776,1.3086207,0.27396977,635.8217,0.99545205,0.31276643,7.4530153,0.014838934,0.056185,0.3518288,0.69992846,0.5172118,0.016360372,5.8760166,0.0003177613,0.7755531,0.0019718017,0.029013338,83.780464,0.0166594,3.4713063,4.0076327,598.75824,397.0188,582.508
1.9941311,1046.7278,1.4835148,0.18507987,702.3561,0.9978383,0.027796626,4.1196556,0.007965624,0.06357217,0.35607815,2.6682019e-05,0.54575616,0.005602598,5.8657627,0.00083300174,0.8912921,0.0013194781,0.0085061565,84.01551,0.0053013507,3.507584,4.0072975,594.6881,432.05777,62.16662
0.049210966,1040.7136,1.3323939,0.27229637,607.25146,0.9950802,0.15814453,8.108565,0.0112556815,0.059232958,0.3639701,0.697496,0.51352435,0.014618456,5.872996,0.0002264455,0.7933279,0.0016721397,0.015899548,83.78923,0.016981984,3.3860683,4.0087204,601.0396,421.0455,433.8663
0.0020936728,0.082365274,0.005672604,5.0228133,0.69146276,7.534027e-05,4.993506,13.609947,0.0054070055,0.03181877,0.000409531,6.2584874e-08,0.0013517619,0.012059927,5.9191113,0.013309208,0.0021573007,0.0012217665,4.21802,89.61205,0.0930883,0.0007351637,0.00014065146,608.2364,125.62498,0.5641676
0.19670475,998.8177,1.5460005,0.5636588,628.4133,0.98073786,0.8475974,24.879313,0.030359447,0.05115854,0.34662414,0.6847044,0.49282306,0.0226039,5.9452724,0.0015155881,0.8153504,0.0048285164,0.2242412,83.98858,0.022130359,3.294862,3.936316,607.2391,379.7076,437.18665
1.9901271,1046.7306,1.3955902,0.12534559,690.7808,0.9987117,0.014163554,2.4294972,0.0059022903,0.06781516,0.36228895,5.6764482e-05,0.53061426,0.005363524,5.8471775,0.00036532135,0.88038206,0.0008648595,0.0025917462,83.97681,0.0051650447,3.4729161,4.0141068,590.12286,449.57474,64.552185
1.9833704,1049.3235,1.3857064,0.10922551,674.5428,0.9991902,0.008012354,1.883024,0.0050603747,0.07025665,0.37264636,0.00010474622,0.5269377,0.005023122,5.8393526,0.00017611981,0.86610204,0.0006070477,0.0009768686,83.886856,0.006612191,3.457593,4.016876,588.4013,464.75317,59.028606
1.982746,1040.8951,1.4803181,0.2163291,680.7344,0.9965891,0.052824616,6.2257233,0.010688156,0.061665334,0.3492816,0.00019219816,0.5385345,0.007050216,5.879107,0.00092602073,0.86400294,0.0015818566,0.017037021,84.04364,0.007624255,3.436696,3.9993825,596.5517,418.40778,88.96528
1.9028959,1031.1619,1.4347714,0.277929,661.1692,0.99501586,0.08518696,8.286596,0.01175946,0.060035907,0.3456735,0.0034342618,0.528018,0.009117663,5.8928356,0.00085552485,0.847969,0.0019784109,0.02593511,84.02274,0.0100555075,3.3835201,3.994526,596.73785,411.90408,131.57558
0.005268991,0.10740638,0.006498277,4.1287065,0.56146353,0.00011044741,5.0642266,11.101497,0.0034826696,0.029275987,0.00053494156,1.2516975e-07,0.0015107393,0.013156801,5.9081073,0.011887644,0.0024663447,0.0009884695,4.2087383,89.595955,0.08505639,0.0010170937,0.00015215277,602.23,122.849174,1.1235054
0.0006828308,1063.1295,1.114401,0.07136613,566.5426,0.9996121,0.013911724,0.9262231,0.0030452013,0.06816944,0.39886764,0.6999868,0.50613785,0.0073772073,5.8027735,9.6455215e-06,0.79439783,0.00018508703,0.00015278935,83.457596,0.009965656,3.5657597,4.0195518,584.6308,462.56247,550.83344
1.9813447,1020.86127,1.6941903,0.4923895,691.0741,0.9915345,0.22840649,18.708584,0.040727317,0.060023934,0.32886878,0.00010487139,0.5214578,0.012301862,5.9115586,0.005318989,0.8921391,0.0034801764,0.18792927,84.23563,0.010166071,3.3052282,3.923527,607.359,383.83807,99.98787
0.009377003,0.18697143,0.007317513,2.8022692,0.74236095,0.00018531084,5.0857916,9.7811985,0.0024107993,0.027175229,0.0007663232,2.0861626e-07,0.0016466379,0.0105398595,5.907145,0.010504223,0.0026038648,0.00095292984,4.1887097,89.58941,0.083113216,0.0016373396,0.00021181583,594.69104,122.614075,1.7411236
1.9440315,1031.7855,1.4943612,0.32862574,678.8793,0.99492157,0.10077953,8.563778,0.013706684,0.0601848,0.33900222,0.0013157844,0.53505903,0.009263724,5.9022517,0.0012203485,0.8704238,0.0024198082,0.03830941,84.0228,0.009636355,3.4155316,3.985327,597.39166,406.75388,119.52368
0.5834335,1028.5073,1.3484458,0.32773912,633.2801,0.993074,0.15992522,9.591169,0.014399499,0.059359796,0.35663155,0.52553713,0.50950843,0.013006002,5.892976,0.000435552,0.8066058,0.0023060364,0.024758684,83.97576,0.014037789,3.3612952,3.997178,595.94507,417.65466,293.8121
0.00054466724,1055.1395,1.157724,0.13268441,605.8318,0.9983419,0.092837214,2.658467,0.006664306,0.06154402,0.37112653,0.6999931,0.503297,0.0125362575,5.843696,7.901639e-05,0.7505963,0.0008134007,0.0037556933,83.572014,0.012757438,3.5556135,4.0171638,593.7673,411.37167,626.1122
1.9951525,1033.9164,1.6987605,0.2466783,698.3808,0.9953593,0.08023083,8.17592,0.02126664,0.06265165,0.34231913,1.18076805e-05,0.5459774,0.00812158,5.875015,0.0031020537,0.88772106,0.001896838,0.051585946,84.086105,0.0066250623,3.4748907,3.98199,605.0493,409.49002,64.834274
1.9988621,1041.9099,1.6552445,0.1586765,706.4801,0.9980883,0.02952665,3.5147176,0.010271877,0.06549023,0.34961364,1.7940998e-06,0.56247956,0.005555749,5.8567843,0.0014072523,0.9141456,0.0012399673,0.011828064,84.10542,0.0050710086,3.5954695,4.0048366,597.819,430.8888,39.489193
1.9791809,1013.9859,1.8265898,0.6612882,698.14294,0.98824465,0.30429065,21.232105,0.06837088,0.065283254,0.32170057,1.42484905e-05,0.5010785,0.014406204,5.902894,0.010290012,0.9134555,0.004470101,0.39000896,84.47279,0.009677148,3.1231737,3.8422449,614.74164,371.03122,66.62014
1.9914546,1021.088,1.8086581,0.47738403,713.32623,0.9916655,0.16751885,14.081067,0.06025991,0.06382437,0.32323653,4.860759e-06,0.5193025,0.011481166,5.877929,0.008205071,0.9048207,0.0034995673,0.19302376,84.43423,0.0076441593,3.3034618,3.9155464,613.5656,395.09354,53.421818
0.0016707778,1065.1399,1.080492,0.03413409,565.19946,0.99981546,0.0037506223,0.42088985,0.0016722083,0.07182934,0.416076,0.6999464,0.48004547,0.0049420297,5.790805,2.899766e-06,0.82741344,0.00013863742,2.5338828e-05,83.40014,0.008442515,3.5484061,4.019823,576.3626,495.79498,452.58865
1.9603579,1018.28674,1.5712047,0.363034,678.85974,0.9921421,0.1786694,13.603421,0.022926241,0.058496494,0.33042502,0.0007589251,0.52447283,0.012226045,5.9028563,0.0026944638,0.8695797,0.0034676567,0.08600881,84.060295,0.009384737,3.3701596,3.9653232,601.4735,390.32642,134.40216
0.0022186637,0.22005916,0.011701584,5.982742,1.3278967,0.0002014637,4.8154964,16.487822,0.011885881,0.045081846,0.0005782348,1.0430813e-07,0.002758193,0.01338625,5.893641,0.018031185,0.0042934893,0.0016645867,4.2183385,89.61789,0.07368694,0.0014231205,0.00039823295,609.6797,126.66287,1.316413
